rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_24h_mm,soil_moisture_pct,slope_deg,elevation_m,distance_to_river_m,historical_events,risk
10.703873240826391,29.241269455429162,59.92180080242554,226.1473876031876,64.0204578861934,44.91176033253866,1013.618007713742,1573.5819861459863,1,LOW
16.14240022673615,22.082758697754553,38.54221141229706,158.07476239995663,63.449728328063436,54.711664802099826,2791.8015099357362,671.8789924596357,0,LOW
25.43275393851094,34.93269242808425,77.19865100494259,317.1463024248385,35.78369854925868,36.203052704997376,2579.801358168916,1281.3298765014642,2,LOW
47.931971834197704,137.43983225147963,248.44337171843233,569.9381529750846,79.99672877682336,40.53133650026486,3453.6131316035244,1824.1504664382448,2,HIGH
27.168023881072113,76.08535395232859,119.14350336876576,355.84599787357195,37.12876389799724,26.802674817087635,1248.7676320181329,2795.2954869535506,2,MEDIUM
15.693336537277217,35.77724502945715,57.228721614883874,189.2852168878326,36.05171975255997,7.132083451574413,3012.261457643021,2197.579871518579,4,LOW
15.446048726707094,42.19790930511557,66.1252678880585,315.2804326807021,57.53555925846484,26.96847024778634,1111.1698734414895,1609.4163240662213,1,LOW
27.86877107591839,51.07593734080835,88.35952826685366,279.41444382813216,71.09496153218556,25.787780245503406,1712.463723567472,608.3015881156712,3,MEDIUM
37.68103436551109,79.08648900045648,137.4632195979309,420.22496870963863,77.00200460824038,24.390630650488006,1791.0455393803652,2817.4027502231297,3,MEDIUM
27.355195945039043,59.27153776631556,119.98569261011468,514.9333619436387,70.54084635083255,38.2338193687809,2517.304939251504,4205.366986711153,0,MEDIUM
19.13940738099301,45.18580346839959,78.88903880793133,350.4288411960354,56.02983235551442,31.721337924060382,1017.3188503002701,3085.047845657654,3,LOW
7.2186407223471445,22.834693766102838,63.66109786868057,257.6308535147481,78.00912237996847,54.745610678814664,1310.890542978469,2847.5293525031925,3,LOW
5.619525686228253,0.0,0.0,0.0,46.3449460604285,45.91766626396895,3419.618212995675,1934.3770543057635,1,LOW
39.977818289175445,91.97185033973322,165.84371539080274,452.7594198433263,43.3877702843022,43.34150434706585,2355.5872784779176,2670.0143209876405,0,MEDIUM
25.945079865848413,71.2165437200454,155.95292959164195,510.01640667174684,79.15272622314549,54.48031904766491,2015.5847861597356,3364.3362769857677,1,MEDIUM
16.703389724626913,53.37911520949615,109.6496633590617,379.80194208049863,76.05514111499892,29.812666575833845,382.88380216695816,1473.8435508817747,2,MEDIUM
10.901990717971795,29.106873369232495,73.32649249016305,341.4037616771044,90.95006257877107,55.303585872993054,3492.649092458426,4768.6261956045855,1,LOW
7.292775920365268,17.64763532809124,30.148557171167543,87.64501919929839,43.400935421887674,26.042163200410116,2726.3496891010964,138.53982510313233,2,LOW
30.502715534016627,84.61280345565355,189.15465665746095,540.5422736174854,62.197993090072636,18.719106342974868,3424.560996688357,1696.0899480433704,1,MEDIUM
31.936463877925373,91.17760812992479,159.18140548382047,721.6119797639626,69.28829178729144,47.87950455783655,1309.5181688074995,4910.935299582346,2,HIGH
16.93497454930536,45.41475131402441,103.67460746332777,383.11056704143573,71.94563955215305,48.44919532504089,617.5184176675228,4059.2400146423956,3,MEDIUM
14.056510431793187,32.424917451244774,77.59001217265794,236.18769604098668,37.60943243421719,25.8359574749878,2661.7281514607225,307.1553317851612,0,MEDIUM
13.310271348151849,34.85874317207721,75.49855715384219,150.40912418861075,13.211354613440735,38.77836353875278,2632.770172953122,1821.9658659491874,2,MEDIUM
51.53552060824401,131.6962730059444,187.28294773026738,652.6533306447144,83.458836555599,52.269884210280935,3072.1974153245988,3447.1122723489975,4,HIGH
7.624059074940368,22.732247071063952,48.78973445633654,141.57285628254584,40.477171348361345,3.664112681322303,223.7657472827155,2768.1679047557473,1,LOW
25.705330279114875,89.69818337404404,215.62504305185308,675.9782865476334,61.667397744290895,46.33043023153354,2137.4740049208353,4673.585660396409,0,MEDIUM
45.53745857848821,124.85510955201156,239.55972679774067,674.0532875891479,88.38228366089449,22.222664802076086,670.0569904239735,3951.1777136671008,2,HIGH
44.36220515736799,90.05939409842392,203.61145160837907,627.683039565135,69.03608111597194,55.96611359726605,1780.4479597609609,3308.180249829485,8,HIGH
8.230463700620788,13.218127568996863,0.0,7.468941054626233,30.40975692470324,10.059633093328705,3497.6129646002832,3037.743907628141,2,LOW
16.48805640673849,38.06895694160032,86.6706139107584,210.83761132124823,37.75115660070668,39.34494514799522,2659.6287919762326,4992.3395662422645,1,LOW
27.128672017290796,73.13716110663314,168.31573319173407,551.6812455307012,56.46742027843297,46.02427792201177,1072.244353552499,2525.4666518096797,0,MEDIUM
4.9637256689486,26.673754080596083,71.89218234988756,179.25697162257444,66.37960754456672,10.408005679717554,2262.197121335056,54.748257232112735,1,LOW
25.307135819454093,74.46446649372058,151.40302433509788,430.1766518357336,76.69828943500244,52.762501739973615,1788.6426388867476,3719.9915554310714,0,MEDIUM
63.95577731740258,129.33031140217852,300.67380376237423,1200.0,63.991528366180475,25.488331277439727,1695.7904805819448,2634.3357919572527,1,HIGH
25.967381885686432,98.08429114924057,170.58860420247873,676.9413230042139,44.041556352593474,3.7822036835869426,415.6172295502369,4218.600846031006,1,MEDIUM
0.9366784821792735,6.712424801069286,8.490332559750218,27.047121527447153,24.13379306065497,40.09402233216069,2328.3675227537274,2268.3105392105626,1,LOW
6.707279308419211,24.200813028938036,54.49821323866125,253.19247969267897,38.96971137866949,2.265331720659104,2221.5098174799828,837.8025508374024,1,LOW
16.756184890730257,13.21672841780773,20.47886779481388,75.18377706069637,26.333658671441455,56.38244780603489,498.9026405019116,3290.1201794879025,0,LOW
36.39147769444401,101.57983057378094,223.4945832632066,744.7017239333743,55.10200769925119,31.739119566708045,625.8635934062961,4577.341309017753,3,MEDIUM
24.385712150879336,75.13380708799879,133.65469639799403,375.10552707413365,71.07976564532667,52.89669451163546,1720.2545108924098,479.9379480468578,0,MEDIUM
0.6870502899574831,0.0,0.7269000604591831,0.0,76.46246107465193,40.73022065570431,1976.3951371758333,932.7467787664654,0,LOW
20.510936723259984,21.48125728309062,41.346394475878796,87.73155180843845,69.24491847832141,56.41783455809481,831.228673322244,1165.6165983963028,2,LOW
26.02435415046774,56.5793969431861,73.45668435648267,339.09691434013916,40.35285531846544,33.42438509743454,2944.857220700857,729.4650555759832,2,MEDIUM
10.162864939658899,22.821083520743656,50.717828229958684,207.30565869747159,64.80103720703573,20.877227799972506,2538.8647557489276,2827.5266950002047,0,MEDIUM
7.973148723545521,30.326456273828136,54.24766696987366,192.63686252598183,52.85036622093907,6.661098489873513,943.5253538927067,410.0337312412148,2,LOW
71.73948446868206,145.6592704698177,273.64850874798566,1158.8677294781744,86.30175290104293,16.711975648771567,2853.527736417316,4923.402406613945,4,HIGH
41.932257312935306,117.19909528348656,232.43921010282332,701.5936405230999,26.6888535065607,54.52134456902377,2132.740482664029,869.1486387767263,1,HIGH
41.76576498070338,100.3218753923701,209.8521671434595,833.567421574841,50.55647158090668,59.035264534538804,1246.4331651487553,277.28184330392514,1,HIGH
18.02836075945987,60.41200490482741,153.88302926025327,649.4952216099431,83.17532663248606,4.139859381963018,2933.818044814563,1690.537026813721,1,MEDIUM
5.4892214557716885,5.91472385573663,35.77646044360171,107.83984515711609,91.52784269379012,16.890998375036006,1890.144836804377,2396.285433521162,3,LOW
14.1744209739592,36.16282613844352,80.89416025150963,208.08981021155702,85.38129783400554,13.778013396721757,1642.9225052176027,4130.656655836313,4,LOW
6.970799400064266,10.354260862151158,26.645708313512092,126.85231334722529,67.45708401611304,31.89362402398428,252.5097440531895,3095.2824225009085,1,LOW
67.78998929260042,135.06242371600686,265.2282638802681,710.5412639983042,50.06110245569625,28.606263317118827,2910.14386307318,4918.039296394426,0,HIGH
15.02482209873853,46.25741189577298,104.4127842602072,445.67836537863815,37.78044522869011,58.926361895456054,1111.445562300482,2017.5349219295158,0,MEDIUM
51.91004400645538,158.6620487434192,328.5673291716098,933.6349498224225,72.75342418647132,22.528341222487644,1158.4142810995554,495.3797975907711,1,HIGH
12.965696245123535,38.39396947691349,66.34506322634907,201.3552975228194,71.09823433540154,36.383518839793844,2957.134450798305,4557.2722131680885,1,MEDIUM
37.38475697347067,91.40905026380574,173.86212961135638,585.4956161869077,81.00204213022252,48.14500573861713,484.7302972044997,2883.6951673374997,2,MEDIUM
19.457131844735123,36.44363146607532,74.90827410154,270.6420255456076,71.62665781997626,2.8747920798022415,3349.930243260467,2569.265756690372,0,MEDIUM
5.933723472675055,14.331358291060523,16.91838321009112,91.43760340388638,33.792730710087696,47.845546262823085,1293.025052774869,2271.2833228916156,0,LOW
58.51179504046195,154.95596959230014,262.37279394304795,753.8949572228114,78.47186544148215,42.18392835973248,1300.5825447126701,963.1761872000397,2,HIGH
16.125490875086413,47.34452493470639,83.30855169411221,288.87056605427404,62.72427775128294,54.71985530209044,2507.0961929484206,1858.192279651204,3,MEDIUM
10.203034927144172,25.87859400119485,38.84693378644744,76.54372024543595,97.08245343142801,57.908792783996894,1391.09916725321,1647.9899162795487,1,LOW
26.4798462214315,49.842803293263614,58.23355625289807,140.94394939632403,64.27898751246546,34.86068595894313,1093.8703336746794,1805.025610465779,4,MEDIUM
27.762802918155263,76.57071104882392,152.0430338231996,433.1473314683882,47.367859531630984,44.57431624827276,725.8512847822068,1401.2415337776138,0,LOW
33.48251220811841,79.32323665339881,154.65434100576388,557.0045667725824,87.49070137675619,59.22995554915281,1295.3813665923972,2517.665424225911,4,MEDIUM
24.130700733217267,57.71557896372687,143.7896861590401,532.4221741725509,43.34521409274345,50.916085565183764,3409.2664057412353,3761.6730985655704,4,MEDIUM
9.422331135549417,36.20928458620149,64.78832912656532,212.14968618592684,66.39602118491268,35.7411501945229,632.7085220812191,4801.5111059679975,4,LOW
10.31649918971742,15.667124440790047,39.68055418432641,116.95751260358978,62.65366923829706,10.508120058113713,3289.198974291785,613.9673095331701,1,MEDIUM
9.49595647134128,29.849160059494526,51.64568547132066,132.7679492385968,75.01497361280394,23.53466076365414,2095.236876965017,4388.889882247237,3,LOW
50.228329548667595,131.6195605415847,304.718976099205,1200.0,94.18608579341794,52.84998765027158,2426.6592252901964,1742.4772434330075,2,HIGH
34.74704352601907,77.23560644470807,156.6952374527611,371.73631326879206,56.91812260554935,6.8322379456706255,2825.728659330397,2607.8533631001656,2,MEDIUM
32.49727254265995,92.74700282099549,143.2785466831464,607.1470150008607,31.45951057643588,53.439283371524986,345.8396957140387,605.119956105752,2,MEDIUM
17.833465568350555,62.378434051442454,87.31580161469194,223.71879605757246,35.43475745633668,38.59015516755903,3415.4218479866736,711.9631418123561,0,LOW
32.655147187415395,85.95164229987445,140.70027587771276,461.98863558993366,68.43049737414371,48.96288979838228,2706.9942697025344,4082.523636743143,2,MEDIUM
21.80277532992642,72.88600464506874,151.9436348584923,613.9442938755672,21.93079125558994,25.325165819155824,2846.671418119307,2583.504678722079,0,MEDIUM
18.516283411489404,43.95043242618643,86.95798990903025,313.91185106269234,74.13556014235732,19.78935568664694,1604.7407004618294,1229.5102463926514,1,LOW
26.06695672080778,39.5395540083222,42.46308644561341,101.89534540784422,28.477194875387163,58.23477240986813,2170.6143392250633,4619.239864983343,3,LOW
24.729531828641722,62.308924485048784,97.29607623636035,379.34385861091556,50.90588553732229,36.19755230253405,2052.5207492574273,4317.3033441626685,1,LOW
87.42991775151805,202.54828887966315,380.36065775019193,1200.0,87.95086749261036,41.75177721309995,523.7233703046941,1912.202771727234,2,HIGH
11.90450769577194,27.577635116656115,77.1795198150143,184.64511902656938,82.4571456896676,55.777736888618264,838.981852488245,1034.77712680581,1,MEDIUM
2.2931832432253136,6.013560037521415,0.0,0.0,72.88832943334576,29.535296641948122,2736.6671709180737,1793.559436643219,1,LOW
19.5074088061204,38.89755527288746,73.82014544600653,315.57631684077586,46.45229641248983,6.765041087404647,1830.9337806772603,3473.8509475330675,2,LOW
6.948551989194902,15.967368968723253,23.44720123879039,24.937367065567,38.4489661466607,16.404967884638687,812.532933507572,1653.4422372042818,1,LOW
7.156358101531747,9.737058612273168,15.700115876066986,88.86142781600263,38.67186109322675,38.1541703225476,3029.440815958187,2393.0085832506184,2,LOW
13.558059485630501,20.303848412287447,20.161848503848894,127.4310103535439,46.076994928447746,46.252367492131434,762.6926702917743,4748.587054657978,2,LOW
88.91053880551668,181.00917157333137,332.36479382457753,1139.4376610787913,32.782947217989566,31.349333113574822,3247.0084813322433,4714.512136867183,2,HIGH
15.449245961397166,30.95043971463903,48.60514312633764,168.0661112749994,79.61709282349759,39.20435608566622,2690.883443329917,2284.7148893794033,3,LOW
7.181016066707466,28.685532840807426,63.76076697772194,151.71460063356028,63.543881927533405,41.529842631324605,2891.345041368154,4500.908848420184,0,LOW
66.82418864142251,112.580783883762,236.39750869990053,627.3606737847861,67.07783942205045,4.422422680972176,1867.878702283493,1946.6204991739671,0,HIGH
11.798253060681787,32.381679568874205,59.7228348215527,183.2598652869187,90.60803939345001,29.579008983001074,1857.130190247022,2425.039456060358,1,MEDIUM
82.09789732239577,204.72956752920032,367.5876128446087,1200.0,63.25622982289381,52.87104591643611,595.8777451617093,1086.0189200359546,2,HIGH
12.014552884113318,33.38484123212185,59.43085478719209,210.02521467347458,84.79704682105712,5.46150600962436,3281.943481402571,1257.3594286977889,3,LOW
60.677010506949685,127.77302590707998,200.01565156370629,660.1674448393089,45.11152238983463,41.13346169708951,1485.387781468617,3485.181475566103,0,HIGH
9.65679829006455,31.321366835897436,66.2709654068072,223.14810609113545,98.81767686967335,33.98715478785458,2082.6624109462236,3902.3525132250948,1,MEDIUM
40.240386260420024,120.78567012457601,168.59987903113813,455.8348309796492,61.7887403361504,43.71694886029846,439.5253995391391,2866.4219330247133,2,HIGH
31.61635483840272,80.74308335951385,139.6835392694934,519.3755059364919,57.21115537082211,53.695388188757285,854.6863145345035,3211.522557928106,1,MEDIUM
6.659405964042573,3.6195164084608695,20.665525068755716,69.83457066597936,81.99975048161548,53.52310213546996,3070.6998351582297,1576.613359472683,1,LOW
36.064636907286705,82.7116935036516,166.36544985600827,537.3440482622977,28.55677096063673,49.71608627646126,1640.089978399912,4508.539530338052,2,MEDIUM
32.76811043360264,78.08802185802334,184.10805360733602,536.779765917867,94.89525396159311,27.095495799295062,1467.770347475686,3469.7793461897995,2,MEDIUM
26.013136908763745,57.51299189068645,108.71503823671763,301.28848338720866,73.70283845492989,12.328696617768664,1067.5470897682353,4353.168870298196,2,MEDIUM
22.66933607932173,40.071931438772374,97.72649373414087,322.38406781835374,38.533426447547974,43.67916617129982,3366.352334460888,3868.302655214039,2,MEDIUM
21.68501398661558,64.52823476901888,119.1216092472616,419.15233470419406,73.35237563001876,45.709726518354074,2428.8612872746803,2359.060994776331,3,MEDIUM
26.721145353028227,67.75340474515703,109.43348688414157,403.53000193301796,60.74935524512358,10.626140288998851,1829.3817446592418,3376.3502045201135,2,MEDIUM
52.00475074887969,154.4959849480499,361.39207453606394,1200.0,62.91850775336465,44.96771724106014,3351.2838969752543,723.0005199848729,4,HIGH
12.764472410619636,27.920118469895012,63.5902408891953,168.68052022035434,62.96961627148132,44.98163356467844,2098.2172630926966,1846.439293390231,1,LOW
31.496028528502947,71.95502914892262,141.48478494916824,583.4122078913302,74.20789457519491,33.44867584995758,3270.650871779282,3007.8077175787557,1,MEDIUM
44.17456786443147,120.58358276915554,221.05118217766014,708.2049299369089,51.03722195092225,51.660263450373805,726.6128176397688,891.1343555892087,3,HIGH
27.712919851920255,59.338445247884955,93.43664103436117,268.4984130583627,73.08772567351708,54.329556684768534,1554.8661395514225,4111.455736122029,1,MEDIUM
37.990465479829815,101.14012415947685,154.80614124786942,354.3288835492742,13.093331911470072,12.346325159037933,2005.1724416125392,1909.060029809078,1,MEDIUM
8.382645798301695,2.0279797335468412,0.0,0.0,61.26209488486993,12.197916916865825,789.7487621651882,4590.569355677949,2,LOW
25.575783920406213,75.9716473552745,171.04060725289042,663.4691856546834,86.97826635456668,7.371213646000797,2294.8476844947836,4138.194822822077,1,MEDIUM
20.33822581214931,49.46055585650687,108.77631525492691,416.1823177109907,28.830467716553258,55.366755074874455,2632.397529981788,1373.6478998320913,1,MEDIUM
16.943193482053797,63.45590863227929,87.32319406186097,272.92895286390456,82.26798892861045,11.542864221808589,989.0408216896749,75.91211581079784,2,MEDIUM
44.26905699895078,101.03626456161649,164.36561301540263,644.1937477967467,88.80488318814854,33.02822204357918,1496.6568247444109,362.36721973131205,1,HIGH
16.159765066161363,32.060522540295636,47.163416422996825,147.19915026211794,51.85136675954956,7.383612707604918,3262.5933614442592,425.639330322242,1,LOW
13.837102282628704,51.05483294777548,112.84334944891064,427.07414615855384,63.645106121327466,36.31025060129625,2143.9886367645554,1479.813008640741,1,MEDIUM
1.1750168655197681,5.773073714466305,31.02053846032303,116.76246739950201,70.95405902132215,26.54105645185835,2496.3044267075306,134.14614317570926,3,LOW
75.46475060505226,205.42029423334637,466.5293632742144,1200.0,34.38291740761411,15.516019008930357,2825.451610134457,2346.911156112693,3,HIGH
36.1343346378435,119.57991656703433,176.46687187356804,642.3884157525953,91.02726958379415,41.472535158847634,927.0239539617129,2928.3467244008843,2,MEDIUM
26.86011577520639,54.48965060798662,60.18228868574755,167.28177775618212,55.88637982234085,29.236003456169506,2571.4846021883063,3922.446909364868,2,MEDIUM
30.213460020529386,66.83056642267107,108.2314192016807,277.9177251999774,83.83968682387733,30.36845685170433,3124.4596704413043,4456.766678623266,2,MEDIUM
40.369793542150425,76.11773246700653,146.077770578512,451.53119162063416,83.64152974233437,58.11777217498779,3345.0269408465892,162.84635862768755,1,HIGH
36.39896253568535,90.93619329350636,176.65798114393354,452.19648278974154,70.46857867516897,20.257507458266467,526.3256272780377,4920.7537570406475,1,MEDIUM
55.160299387296,142.87679314309125,344.0173717609513,1200.0,90.49107400468378,59.57597132067276,888.5365451026635,2873.3909295210515,3,HIGH
31.579161591220846,85.36297683739573,192.03183396466224,671.4508271760327,86.69056220594787,50.64313140331507,220.41755900478404,3269.736325377894,0,HIGH
13.77049695806701,15.180021841812083,17.564976938717496,63.467256821583234,67.60043194692443,11.324511638779851,1507.409670846725,1147.919075477414,0,LOW
51.124680806807774,121.00370083178011,256.0578091741108,871.5382931614342,63.98327815037737,22.41355224641816,1193.1882609043146,2390.831389725073,3,HIGH
38.59958526977511,108.00246264245976,201.99389867031206,775.7200621187925,77.18388359256807,20.235315417682422,2138.9260439047125,1740.822904969006,0,MEDIUM
24.596887052709015,48.8014438361508,83.34702212244342,274.9610081561971,69.9356183123524,44.39045434417702,1005.9713814106947,2036.8207538907675,1,LOW
25.229820265439333,43.27348633216303,63.80829229287663,269.2585686859945,63.916890504015115,17.41820706728887,2510.341034045697,1852.4365337662841,0,LOW
40.84710277709553,86.88104761308031,200.98378742584327,631.8016617580772,72.85071049868273,18.21439652059602,3367.2681836976235,846.5813818745158,5,MEDIUM
19.127117968988408,37.02946195647152,50.19897251732691,157.27025963386953,38.66098260385381,44.69778728429294,533.8351592856532,1666.7295153302944,1,LOW
12.660572976909998,32.10378091927378,44.8030461316232,120.87020690888077,79.28362672964535,46.982656328933054,908.3139452041096,3704.3493596004,0,LOW
32.495088898613325,74.20728633793928,126.77948200922035,494.4372198248611,49.32159717164586,44.61834287988509,841.1809417866732,1380.5420044702757,2,MEDIUM
4.961449648847113,15.651449426604383,31.799735217185933,87.7797530491677,76.34052909699682,30.773518163254252,3430.5669056155375,3719.584478250268,0,LOW
10.530542990989176,29.33090320317154,73.77740637156961,261.12165362800124,67.78252320797348,45.13854128648,2117.2697515966493,2341.8009953092073,0,LOW
28.70605859254072,76.85460819778618,117.32118192952726,500.2598441114154,68.41564475591443,36.281175001522406,1229.7702094878812,4863.48431210852,3,MEDIUM
25.114230517454267,26.970874303841278,37.70960082540967,125.70659824930611,74.99544360046994,51.730754399033565,1456.285333171418,1823.26337572916,3,LOW
34.88223038183923,53.794018824075934,92.17252293353695,275.17148246121656,86.94087519915897,43.01693595330594,2883.2819764013793,4820.407625028084,1,MEDIUM
33.853503047843745,81.56260106948474,189.77252777941507,657.5067823602564,60.08332964139029,37.558521596811566,2683.2092244251635,279.8647998035272,2,HIGH
38.2963849036919,111.71569156006045,172.31766834549097,645.4363013707151,45.643565651118536,37.89736596716002,1581.5575572574219,518.8111638135774,1,MEDIUM
36.05920671982636,108.89604424212166,240.436748731367,998.9976364367827,63.290710123451696,18.991041521103313,1139.8806995231103,1321.4928071942495,1,MEDIUM
41.318971946099346,64.39569550568045,154.88367101588275,587.5128250781514,52.07681093988621,36.31645788496811,3359.751518428428,4412.648742395521,1,MEDIUM
29.322755263102746,65.44118226344567,80.44353439086028,268.5305894820759,67.74701567514478,58.55546507320436,2959.889794835583,3674.0373835577197,0,MEDIUM
26.954038685464287,65.1087526983134,134.96948840685815,560.3809314313564,50.11482726913549,56.88459539220202,221.3558783284835,1390.7300686359958,0,MEDIUM
20.03267554875323,49.29186344276053,108.13308944528617,251.99503950921462,83.24610035797329,9.003583495686685,1880.7465552325489,67.15444765578982,0,MEDIUM
31.78613170337207,84.18134480529777,160.1830222146598,438.16064653769826,15.987608568056707,24.83840718141327,340.92230240423015,4106.425531474515,1,LOW
29.37838376483687,92.72944432434376,205.83653100196372,416.5648151658101,27.90384700524577,15.182113778963185,2007.8715223274305,4270.8723771611285,3,MEDIUM
17.728662014776592,32.817480706256944,64.91520946516479,182.7579824600883,57.367715543039786,46.79177352041433,3312.5268167870236,1324.8112522935241,1,LOW
70.23084038332983,183.58654133005803,375.2007471287858,1200.0,43.83235331136923,34.48796886256854,265.85807050249076,148.20132213637146,2,HIGH
10.446861974252837,42.1396530791157,95.40609402773448,249.83568061277768,61.46728409327953,53.454204082951875,1210.1852375537812,4855.615991728062,2,LOW
32.737850361679975,69.84245062905676,134.39294042311974,339.7088372686229,54.52968444297296,9.44809245508261,1858.370088776686,1879.7346440484835,1,LOW
55.96239344480203,112.39609846031414,190.88601691184965,462.85150237566006,45.11498438981963,38.02223789322786,1044.7562921050553,1161.0682814387858,2,HIGH
46.52076724759676,127.35359685710458,264.0019518263565,1168.519275339817,56.391157521997,30.107550237107745,599.438451618053,4836.909554893062,0,HIGH
78.83033082369425,151.9423668157839,326.97204341003686,1200.0,58.42202770938065,35.984959859647546,1094.0416651241235,3720.120931683018,0,HIGH
8.82540667721516,19.656155179881335,43.33880705731378,207.9722609440302,54.18470071620277,49.34779891188948,1477.0130146280385,863.053012417688,0,LOW
13.482050834816468,37.54524087866483,67.93302327339481,265.10508527178655,61.69574652941867,51.00527129341293,1227.406388306461,2305.082303176121,4,MEDIUM
